Timestamp,Ambiente,Cliente,Versión,Muestra,Sección,Descripción,Usuario,Usuarios concurrentes,Tiempo (ms),Comentarios
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Último mes con método MWR,3,5,686,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,3,5,4844,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Última semana con método MWR,3,5,5127,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Último año con método TWR,3,5,5504,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,3,5,6572,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,3,5,1946,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método TWR,3,5,807,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Último mes con método TWR,3,5,616,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método TWR,3,5,702,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Última semana con método TWR,3,5,8196,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Segundo ingreso al portfolio FPC,3,5,7326,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Último año con método MWR,3,5,2994,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde el inicio con método MWR,3,5,5806,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde principio de año con método MWR,3,5,3943,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método MWR,3,5,1683,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Último mes con método MWR,3,5,4026,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,3,5,6641,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Última semana con método MWR,3,5,1045,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Último año con método TWR,3,5,2301,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,3,5,6769,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Login,Ingreso al admin de MPC y setup de portfolios,4,5,23366,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Ingreso a MPC,4,5,4586,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Primer ingreso al menú Rendimiento,4,5,4715,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Primer ingreso al portfolio Total,4,5,54394,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Último año con método MWR,4,5,2864,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Desde el inicio con método MWR,4,5,36312,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Desde principio de año con método MWR,4,5,2270,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Últimos 3 meses con método MWR,4,5,8646,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Último mes con método MWR,4,5,3079,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Desde principio de mes con método MWR,4,5,6032,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Última semana con método MWR,4,5,7622,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Cambio de método de rentabilidad a TWR,4,5,89740,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Último año con método TWR,4,5,5877,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Desde el inicio con método TWR,4,5,14031,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Desde principio de año con método TWR,4,5,2942,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Últimos 3 meses con método TWR,4,5,2887,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Último mes con método TWR,4,5,4818,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Desde principio de mes con método TWR,4,5,1053,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Primer ingreso a la carta de rendimiento Última semana con método TWR,4,5,1050,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Primer ingreso al portfolio CFI,4,5,11948,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Último año con método MWR,4,5,2737,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Desde el inicio con método MWR,4,5,16271,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Desde principio de año con método MWR,4,5,1063,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Últimos 3 meses con método MWR,4,5,1358,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Último mes con método MWR,4,5,750,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Desde principio de mes con método MWR,4,5,569,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Última semana con método MWR,4,5,500,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Último año con método TWR,4,5,3252,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Desde el inicio con método TWR,4,5,6246,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Desde principio de año con método TWR,4,5,12527,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Últimos 3 meses con método TWR,4,5,1190,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Último mes con método TWR,4,5,627,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Desde principio de mes con método TWR,4,5,487,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Primer ingreso a la carta de rendimiento Última semana con método TWR,4,5,554,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Primer ingreso al portfolio FFI,4,5,15519,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Último año con método MWR,4,5,5909,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Desde el inicio con método MWR,4,5,7546,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Desde principio de año con método MWR,4,5,9933,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Últimos 3 meses con método MWR,4,5,873,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Último mes con método MWR,4,5,1788,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Desde principio de mes con método MWR,4,5,861,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Última semana con método MWR,4,5,602,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Último año con método TWR,4,5,3206,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Desde el inicio con método TWR,4,5,16277,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Desde principio de año con método TWR,4,5,1194,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Últimos 3 meses con método TWR,4,5,923,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Último mes con método TWR,4,5,4357,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Desde principio de mes con método TWR,4,5,2994,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Primer ingreso a la carta de rendimiento Última semana con método TWR,4,5,943,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Primer ingreso al portfolio FPC,4,5,2451,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Último año con método MWR,4,5,2870,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Desde el inicio con método MWR,4,5,14402,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Desde principio de año con método MWR,4,5,2010,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Últimos 3 meses con método MWR,4,5,714,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Último mes con método MWR,4,5,3173,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Desde principio de mes con método MWR,4,5,485,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Última semana con método MWR,4,5,1252,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Último año con método TWR,4,5,2596,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Desde el inicio con método TWR,4,5,7664,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Desde principio de año con método TWR,4,5,1105,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Últimos 3 meses con método TWR,4,5,986,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Último mes con método TWR,4,5,834,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Desde principio de mes con método TWR,4,5,649,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Primer ingreso a la carta de rendimiento Última semana con método TWR,4,5,4299,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Primer ingreso al portfolio Fondo de Obra Social,4,5,8051,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Último año con método MWR,4,5,2160,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Desde el inicio con método MWR,4,5,5410,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Desde principio de año con método MWR,4,5,912,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Últimos 3 meses con método MWR,4,5,686,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Último mes con método MWR,4,5,4799,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Desde principio de mes con método MWR,4,5,1174,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Última semana con método MWR,4,5,1530,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Último año con método TWR,4,5,1387,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Desde el inicio con método TWR,4,5,5364,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Desde principio de año con método TWR,4,5,3748,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Últimos 3 meses con método TWR,4,5,6422,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Último mes con método TWR,4,5,2763,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Desde principio de mes con método TWR,4,5,1209,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Primer ingreso a la carta de rendimiento Última semana con método TWR,4,5,466,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Primer ingreso al portfolio Fondo de Garantia CFI,4,5,12915,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Último año con método MWR,4,5,2352,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Desde el inicio con método MWR,4,5,4016,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Desde principio de año con método MWR,4,5,9869,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Últimos 3 meses con método MWR,4,5,1136,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Último mes con método MWR,4,5,871,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Desde principio de mes con método MWR,4,5,604,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Última semana con método MWR,4,5,3082,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Último año con método TWR,4,5,2140,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Desde el inicio con método TWR,4,5,13985,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Desde principio de año con método TWR,4,5,4339,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Últimos 3 meses con método TWR,4,5,1266,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Último mes con método TWR,4,5,684,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Desde principio de mes con método TWR,4,5,1002,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Garantia CFI: Primer ingreso a la carta de rendimiento Última semana con método TWR,4,5,473,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Segundo ingreso al portfolio Total,4,5,2801,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Último año con método MWR,4,5,8674,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Desde el inicio con método MWR,4,5,19563,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Desde principio de año con método MWR,4,5,12585,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método MWR,4,5,1977,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Último mes con método MWR,4,5,1008,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,4,5,812,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Última semana con método MWR,4,5,1573,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Último año con método TWR,4,5,7805,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,4,5,11527,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,4,5,2424,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método TWR,4,5,1209,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Último mes con método TWR,4,5,5120,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Desde principio de mes con método TWR,4,5,1117,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Total: Segundo ingreso a la carta de rendimiento Última semana con método TWR,4,5,1517,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Segundo ingreso al portfolio CFI,4,5,3649,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Último año con método MWR,4,5,2266,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Desde el inicio con método MWR,4,5,6667,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Desde principio de año con método MWR,4,5,1226,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método MWR,4,5,881,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Último mes con método MWR,4,5,601,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,4,5,861,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Última semana con método MWR,4,5,1529,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Último año con método TWR,4,5,4183,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,4,5,8405,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,4,5,2041,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método TWR,4,5,5030,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Último mes con método TWR,4,5,1117,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método TWR,4,5,1233,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio CFI: Segundo ingreso a la carta de rendimiento Última semana con método TWR,4,5,495,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Segundo ingreso al portfolio FFI,4,5,6174,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Último año con método MWR,4,5,4250,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde el inicio con método MWR,4,5,6650,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde principio de año con método MWR,4,5,9441,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método MWR,4,5,1383,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Último mes con método MWR,4,5,569,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método MWR,4,5,511,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Última semana con método MWR,4,5,643,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Último año con método TWR,4,5,6109,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,4,5,5065,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,4,5,2494,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Últimos 3 meses con método TWR,4,5,660,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Último mes con método TWR,4,5,1247,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Desde principio de mes con método TWR,4,5,606,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FFI: Segundo ingreso a la carta de rendimiento Última semana con método TWR,4,5,604,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Segundo ingreso al portfolio FPC,4,5,3515,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Último año con método MWR,4,5,9372,
