Timestamp,Sección,P95 (ms)
2026-04-30T12:58:01-03:00,Mi dinero,98733.95
2026-04-30T12:58:01-03:00,Mis depositarios,3299.95
2026-04-30T12:58:01-03:00,Mis operaciones,50844.1
2026-04-30T12:58:01-03:00,Mis portfolios,10942.45
2026-04-30T12:58:01-03:00,Rendimiento,3405.8
2026-04-30T12:58:01-03:00,Resultado,52926.9
2026-05-01T12:43:35-03:00,Agenda,9084.75
2026-05-01T12:43:35-03:00,Home,10817.8
2026-05-01T12:43:35-03:00,Mi dinero,98147.0
2026-05-01T12:43:35-03:00,Mis depositarios,3757.1
2026-05-01T12:43:35-03:00,Mis operaciones,40708.25
2026-05-01T12:43:35-03:00,Mis portfolios,7608.3
2026-05-01T12:43:35-03:00,Rendimiento,3305.3
2026-05-01T12:43:35-03:00,Resultado,46155.1
2026-05-04T13:00:07-03:00,Agenda,7409.55
2026-05-04T13:00:07-03:00,Home,12398.2
2026-05-04T13:00:07-03:00,Mi dinero,98230.1
2026-05-04T13:00:07-03:00,Mis depositarios,3055.25
2026-05-04T13:00:07-03:00,Mis operaciones,40122.25
2026-05-04T13:00:07-03:00,Mis portfolios,5292.9
2026-05-04T13:00:07-03:00,Rendimiento,2692.65
2026-05-04T13:00:07-03:00,Resultado,39791.6
2026-05-05T12:58:43-03:00,Agenda,8075.95
2026-05-05T12:58:43-03:00,Home,11686.8
2026-05-05T12:58:43-03:00,Mi dinero,242470.85
2026-05-05T12:58:43-03:00,Mis depositarios,3220.1
2026-05-05T12:58:43-03:00,Mis operaciones,38555.5
2026-05-05T12:58:43-03:00,Mis portfolios,6265.3
2026-05-05T12:58:43-03:00,Rendimiento,2710.0
2026-05-05T12:58:43-03:00,Resultado,40310.3
2026-05-07T13:05:49-03:00,Agenda,8233.75
2026-05-07T13:05:49-03:00,Home,9887.2
2026-05-07T13:05:49-03:00,Mi dinero,79905.25
2026-05-07T13:05:49-03:00,Mis depositarios,2993.6
2026-05-07T13:05:49-03:00,Mis operaciones,25638.1
2026-05-07T13:05:49-03:00,Mis portfolios,5770.1
2026-05-07T13:05:49-03:00,Rendimiento,2927.5
2026-05-07T13:05:49-03:00,Resultado,37911.4
2026-05-08T12:53:03-03:00,Agenda,7843.5
2026-05-08T12:53:03-03:00,Home,9373.4
2026-05-08T12:53:03-03:00,Mi dinero,81276.4
2026-05-08T12:53:03-03:00,Mis depositarios,3153.6
2026-05-08T12:53:03-03:00,Mis operaciones,21257.1
2026-05-08T12:53:03-03:00,Mis portfolios,5547.2
2026-05-08T12:53:03-03:00,Rendimiento,2599.75
2026-05-08T12:53:03-03:00,Resultado,42189.3
2026-05-11T13:20:27-03:00,Agenda,7993.3
2026-05-11T13:20:27-03:00,Home,11286.2
2026-05-11T13:20:27-03:00,Mi dinero,76638.85
2026-05-11T13:20:27-03:00,Mis depositarios,3191.85
2026-05-11T13:20:27-03:00,Mis operaciones,24262.25
2026-05-11T13:20:27-03:00,Mis portfolios,6156.25
2026-05-11T13:20:27-03:00,Rendimiento,3209.4
2026-05-11T13:20:27-03:00,Resultado,32188.4
2026-05-12T13:11:58-03:00,Agenda,9127.2
2026-05-12T13:11:58-03:00,Home,11585.4
2026-05-12T13:11:58-03:00,Mi dinero,88446.95
2026-05-12T13:11:58-03:00,Mis depositarios,3298.3
2026-05-12T13:11:58-03:00,Mis operaciones,28580.65
2026-05-12T13:11:58-03:00,Mis portfolios,7920.0
2026-05-12T13:11:58-03:00,Rendimiento,3298.7
2026-05-12T13:11:58-03:00,Resultado,36561.0
2026-05-13T13:16:32-03:00,Agenda,7082.8
2026-05-13T13:16:32-03:00,Home,12353.6
2026-05-13T13:16:32-03:00,Mi dinero,316753.85
2026-05-13T13:16:32-03:00,Mis depositarios,3217.7
2026-05-13T13:16:32-03:00,Mis operaciones,22409.65
2026-05-13T13:16:32-03:00,Mis portfolios,7855.55
2026-05-13T13:16:32-03:00,Rendimiento,2968.4
2026-05-13T13:16:32-03:00,Resultado,35106.1
2026-05-14T13:08:08-03:00,Agenda,7538.05
2026-05-14T13:08:08-03:00,Home,13593.8
2026-05-14T13:08:08-03:00,Mi dinero,88536.1
2026-05-14T13:08:08-03:00,Mis depositarios,2903.95
2026-05-14T13:08:08-03:00,Mis operaciones,19192.25
2026-05-14T13:08:08-03:00,Mis portfolios,7749.05
2026-05-14T13:08:08-03:00,Rendimiento,3066.25
2026-05-14T13:08:08-03:00,Resultado,32543.4
2026-05-15T13:04:15-03:00,Agenda,7790.2
2026-05-15T13:04:15-03:00,Home,38597.8
2026-05-15T13:04:15-03:00,Mi dinero,124219.15
2026-05-15T13:04:15-03:00,Mis depositarios,2766.85
2026-05-15T13:04:15-03:00,Mis operaciones,29005.9
2026-05-15T13:04:15-03:00,Mis portfolios,6821.7
2026-05-15T13:04:15-03:00,Rendimiento,2765.55
2026-05-15T13:04:15-03:00,Resultado,34620.6
2026-05-18T13:30:52-03:00,Agenda,13121.05
2026-05-18T13:30:52-03:00,Home,13619.6
2026-05-18T13:30:52-03:00,Mi dinero,132566.75
2026-05-18T13:30:52-03:00,Mis depositarios,3479.15
2026-05-18T13:30:52-03:00,Mis operaciones,21830.95
2026-05-18T13:30:52-03:00,Mis portfolios,7150.25
2026-05-18T13:30:52-03:00,Rendimiento,3157.55
2026-05-18T13:30:52-03:00,Resultado,34927.0
2026-05-19T13:28:45-03:00,Agenda,8508.55
2026-05-19T13:28:45-03:00,Home,13502.8
2026-05-19T13:28:45-03:00,Mi dinero,88927.5
2026-05-19T13:28:45-03:00,Mis depositarios,3594.9
2026-05-19T13:28:45-03:00,Mis operaciones,34891.85
2026-05-19T13:28:45-03:00,Mis portfolios,9415.35
2026-05-19T13:28:45-03:00,Rendimiento,3140.95
2026-05-19T13:28:45-03:00,Resultado,37661.2
2026-05-20T13:34:20-03:00,Agenda,8264.75
2026-05-20T13:34:20-03:00,Home,14171.0
2026-05-20T13:34:20-03:00,Mi dinero,127642.5
2026-05-20T13:34:20-03:00,Mis depositarios,3430.6
2026-05-20T13:34:20-03:00,Mis operaciones,24810.2
2026-05-20T13:34:20-03:00,Mis portfolios,10364.7
2026-05-20T13:34:20-03:00,Rendimiento,3364.35
2026-05-20T13:34:20-03:00,Resultado,37468.3
2026-05-21T15:51:30-03:00,Agenda,7404.65
2026-05-21T15:51:30-03:00,Home,9326.0
2026-05-21T15:51:30-03:00,Mi dinero,116010.25
2026-05-21T15:51:30-03:00,Mis depositarios,3241.1
2026-05-21T15:51:30-03:00,Mis operaciones,24262.95
2026-05-21T15:51:30-03:00,Mis portfolios,7863.65
2026-05-21T15:51:30-03:00,Rendimiento,3074.65
2026-05-21T15:51:30-03:00,Resultado,36439.3
2026-05-22T13:17:38-03:00,Agenda,9340.4
2026-05-22T13:17:38-03:00,Home,80693.2
2026-05-22T13:17:38-03:00,Mi dinero,85794.8
2026-05-22T13:17:38-03:00,Mis depositarios,3486.95
2026-05-22T13:17:38-03:00,Mis operaciones,32619.6
2026-05-22T13:17:38-03:00,Mis portfolios,8772.45
2026-05-22T13:17:38-03:00,Rendimiento,2984.0
2026-05-22T13:17:38-03:00,Resultado,35656.6
2026-05-25T13:18:10-03:00,Agenda,8274.9
2026-05-25T13:18:10-03:00,Home,12761.6
2026-05-25T13:18:10-03:00,Mi dinero,95340.05
2026-05-25T13:18:10-03:00,Mis depositarios,3593.0
2026-05-25T13:18:10-03:00,Mis operaciones,22661.7
2026-05-25T13:18:10-03:00,Mis portfolios,10853.45
2026-05-25T13:18:10-03:00,Rendimiento,3466.0
2026-05-25T13:18:10-03:00,Resultado,30519.5
2026-05-26T13:41:16-03:00,Agenda,7679.25
2026-05-26T13:41:16-03:00,Home,14690.0
2026-05-26T13:41:16-03:00,Mi dinero,90868.55
2026-05-26T13:41:16-03:00,Mis depositarios,3604.9
2026-05-26T13:41:16-03:00,Mis operaciones,29552.4
2026-05-26T13:41:16-03:00,Mis portfolios,10682.0
2026-05-26T13:41:16-03:00,Rendimiento,3222.65
2026-05-26T13:41:16-03:00,Resultado,39945.1
2026-05-27T13:38:24-03:00,Agenda,7308.35
2026-05-27T13:38:24-03:00,Home,12870.8
2026-05-27T13:38:24-03:00,Mi dinero,92997.0
2026-05-27T13:38:24-03:00,Mis depositarios,3057.1
2026-05-27T13:38:24-03:00,Mis operaciones,26961.5
2026-05-27T13:38:24-03:00,Mis portfolios,8821.35
2026-05-27T13:38:24-03:00,Rendimiento,2685.3
2026-05-27T13:38:24-03:00,Resultado,38753.6
2026-05-28T16:46:33-03:00,Agenda,9307.2
2026-05-28T16:46:33-03:00,Home,16052.4
2026-05-28T16:46:33-03:00,Mi dinero,101261.1
2026-05-28T16:46:33-03:00,Mis depositarios,3314.9
2026-05-28T16:46:33-03:00,Mis operaciones,18813.05
2026-05-28T16:46:33-03:00,Mis portfolios,9593.75
2026-05-28T16:46:33-03:00,Rendimiento,2759.55
2026-05-28T16:46:33-03:00,Resultado,34748.6
2026-05-29T13:40:59-03:00,Agenda,8320.65
2026-05-29T13:40:59-03:00,Home,13530.6
2026-05-29T13:40:59-03:00,Mi dinero,116618.5
2026-05-29T13:40:59-03:00,Mis depositarios,3216.85
2026-05-29T13:40:59-03:00,Mis operaciones,33626.25
2026-05-29T13:40:59-03:00,Mis portfolios,10894.25
2026-05-29T13:40:59-03:00,Rendimiento,3661.65
2026-05-29T13:40:59-03:00,Resultado,39635.2
2026-06-01T14:18:00-03:00,Agenda,10438.6
2026-06-01T14:18:00-03:00,Home,13453.2
2026-06-01T14:18:00-03:00,Mi dinero,137733.3
2026-06-01T14:18:00-03:00,Mis depositarios,3124.7
2026-06-01T14:18:00-03:00,Mis operaciones,30239.65
2026-06-01T14:18:00-03:00,Mis portfolios,5806.7
2026-06-01T14:18:00-03:00,Rendimiento,3064.55
2026-06-01T14:18:00-03:00,Resultado,38401.7
2026-06-03T13:54:30-03:00,Agenda,8465.5
2026-06-03T13:54:30-03:00,Home,10604.0
2026-06-03T13:54:30-03:00,Mi dinero,125227.75
2026-06-03T13:54:30-03:00,Mis depositarios,3342.15
2026-06-03T13:54:30-03:00,Mis operaciones,26306.45
2026-06-03T13:54:30-03:00,Mis portfolios,6312.9
2026-06-03T13:54:30-03:00,Rendimiento,3383.2
2026-06-03T13:54:30-03:00,Resultado,32812.7
2026-06-04T13:32:30-03:00,Agenda,9379.45
2026-06-04T13:32:30-03:00,Home,13379.2
2026-06-04T13:32:30-03:00,Mi dinero,127729.35
2026-06-04T13:32:30-03:00,Mis depositarios,3678.1
2026-06-04T13:32:30-03:00,Mis operaciones,33458.6
2026-06-04T13:32:30-03:00,Mis portfolios,8043.2
2026-06-04T13:32:30-03:00,Rendimiento,3648.85
2026-06-04T13:32:30-03:00,Resultado,41771.6
2026-06-05T13:21:53-03:00,Agenda,9049.5
2026-06-05T13:21:53-03:00,Home,10703.8
2026-06-05T13:21:53-03:00,Mi dinero,120005.5
2026-06-05T13:21:53-03:00,Mis depositarios,3448.7
2026-06-05T13:21:53-03:00,Mis operaciones,31164.2
2026-06-05T13:21:53-03:00,Mis portfolios,7069.5
2026-06-05T13:21:53-03:00,Rendimiento,3067.1
2026-06-05T13:21:53-03:00,Resultado,39295.7
2026-06-05T15:54:41-03:00,Agenda,8265.0
2026-06-05T15:54:41-03:00,Home,8410.4
2026-06-05T15:54:41-03:00,Mi dinero,166924.95
2026-06-05T15:54:41-03:00,Mis depositarios,3551.7
2026-06-05T15:54:41-03:00,Mis operaciones,49222.85
2026-06-05T15:54:41-03:00,Mis portfolios,5844.5
2026-06-05T15:54:41-03:00,Rendimiento,2798.0
2026-06-05T15:54:41-03:00,Resultado,29353.7
2026-06-08T13:47:53-03:00,Agenda,9463.4
2026-06-08T13:47:53-03:00,Home,12325.4
2026-06-08T13:47:53-03:00,Mi dinero,170673.1
2026-06-08T13:47:53-03:00,Mis depositarios,4044.85
2026-06-08T13:47:53-03:00,Mis operaciones,37825.7
2026-06-08T13:47:53-03:00,Mis portfolios,7247.35
2026-06-08T13:47:53-03:00,Rendimiento,3395.45
2026-06-08T13:47:53-03:00,Resultado,37893.1
2026-06-09T13:24:35-03:00,Agenda,8312.65
2026-06-09T13:24:35-03:00,Home,10735.8
2026-06-09T13:24:35-03:00,Mi dinero,145278.6
2026-06-09T13:24:35-03:00,Mis depositarios,3727.25
2026-06-09T13:24:35-03:00,Mis operaciones,38316.25
2026-06-09T13:24:35-03:00,Mis portfolios,8124.65
2026-06-09T13:24:35-03:00,Rendimiento,3400.15
2026-06-09T13:24:35-03:00,Resultado,34868.6
2026-06-10T13:43:20-03:00,Agenda,8765.8
2026-06-10T13:43:20-03:00,Home,11920.8
2026-06-10T13:43:20-03:00,Mi dinero,140476.05
2026-06-10T13:43:20-03:00,Mis depositarios,3384.15
2026-06-10T13:43:20-03:00,Mis operaciones,42978.6
2026-06-10T13:43:20-03:00,Mis portfolios,8195.85
2026-06-10T13:43:20-03:00,Rendimiento,3399.0
2026-06-10T13:43:20-03:00,Resultado,40790.2
2026-06-11T13:48:01-03:00,Agenda,8718.45
2026-06-11T13:48:01-03:00,Home,12102.2
2026-06-11T13:48:01-03:00,Mi dinero,252123.85
2026-06-11T13:48:01-03:00,Mis depositarios,3614.8
2026-06-11T13:48:01-03:00,Mis operaciones,37148.45
2026-06-11T13:48:01-03:00,Mis portfolios,7921.0
2026-06-11T13:48:01-03:00,Rendimiento,3287.4
2026-06-11T13:48:01-03:00,Resultado,33069.1
2026-06-12T13:26:18-03:00,Agenda,8642.05
2026-06-12T13:26:18-03:00,Home,12030.8
2026-06-12T13:26:18-03:00,Mi dinero,160064.8
2026-06-12T13:26:18-03:00,Mis depositarios,3607.9
2026-06-12T13:26:18-03:00,Mis operaciones,33995.2
2026-06-12T13:26:18-03:00,Mis portfolios,7742.5
2026-06-12T13:26:18-03:00,Rendimiento,3118.85
2026-06-12T13:26:18-03:00,Resultado,34005.4
2026-06-15T13:57:55-03:00,Agenda,7041.5
2026-06-15T13:57:55-03:00,Home,11347.0
2026-06-15T13:57:55-03:00,Mi dinero,127062.75
2026-06-15T13:57:55-03:00,Mis depositarios,2951.05
2026-06-15T13:57:55-03:00,Mis operaciones,36205.55
2026-06-15T13:57:55-03:00,Mis portfolios,6319.45
2026-06-15T13:57:55-03:00,Rendimiento,2841.45
2026-06-15T13:57:55-03:00,Resultado,30127.8
2026-06-16T13:56:13-03:00,Agenda,8611.3
2026-06-16T13:56:13-03:00,Home,12812.2
2026-06-16T13:56:13-03:00,Mi dinero,147473.25
2026-06-16T13:56:13-03:00,Mis depositarios,3370.75
2026-06-16T13:56:13-03:00,Mis operaciones,44452.15
2026-06-16T13:56:13-03:00,Mis portfolios,9489.75
2026-06-16T13:56:13-03:00,Rendimiento,3831.8
2026-06-16T13:56:13-03:00,Resultado,32339.4
2026-06-17T13:44:47-03:00,Agenda,9982.55
2026-06-17T13:44:47-03:00,Home,59573.0
2026-06-17T13:44:47-03:00,Mi dinero,149953.0
2026-06-17T13:44:47-03:00,Mis depositarios,3607.7
2026-06-17T13:44:47-03:00,Mis operaciones,34850.55
2026-06-17T13:44:47-03:00,Mis portfolios,9311.65
2026-06-17T13:44:47-03:00,Rendimiento,3710.25
2026-06-17T13:44:47-03:00,Resultado,30951.5
2026-06-18T13:33:03-03:00,Agenda,8558.8
2026-06-18T13:33:03-03:00,Home,13056.4
2026-06-18T13:33:03-03:00,Mi dinero,160084.0
2026-06-18T13:33:03-03:00,Mis depositarios,3494.65
2026-06-18T13:33:03-03:00,Mis operaciones,29313.4
2026-06-18T13:33:03-03:00,Mis portfolios,9840.55
2026-06-18T13:33:03-03:00,Rendimiento,3029.0
2026-06-18T13:33:03-03:00,Resultado,36535.5
2026-06-19T13:20:06-03:00,Agenda,7569.7
2026-06-19T13:20:06-03:00,Home,12572.0
2026-06-19T13:20:06-03:00,Mi dinero,78163.7
2026-06-19T13:20:06-03:00,Mis depositarios,3774.75
2026-06-19T13:20:06-03:00,Mis operaciones,21345.55
2026-06-19T13:20:06-03:00,Mis portfolios,8709.75
2026-06-19T13:20:06-03:00,Rendimiento,2980.95
2026-06-19T13:20:06-03:00,Resultado,33067.4
2026-06-22T13:54:29-03:00,Agenda,8273.1
2026-06-22T13:54:29-03:00,Home,14550.4
2026-06-22T13:54:29-03:00,Mi dinero,85800.35
2026-06-22T13:54:29-03:00,Mis depositarios,3659.45
2026-06-22T13:54:29-03:00,Mis operaciones,22775.75
2026-06-22T13:54:29-03:00,Mis portfolios,9327.7
2026-06-22T13:54:29-03:00,Rendimiento,3419.15
2026-06-22T13:54:29-03:00,Resultado,26671.3
2026-06-23T13:19:09-03:00,Agenda,8783.05
2026-06-23T13:19:09-03:00,Home,12551.6
2026-06-23T13:19:09-03:00,Mi dinero,92140.0
2026-06-23T13:19:09-03:00,Mis depositarios,3191.85
2026-06-23T13:19:09-03:00,Mis operaciones,21071.7
2026-06-23T13:19:09-03:00,Mis portfolios,8029.8
2026-06-23T13:19:09-03:00,Rendimiento,2973.4
2026-06-23T13:19:09-03:00,Resultado,30813.4
2026-06-24T13:08:09-03:00,Agenda,8797.75
2026-06-24T13:08:09-03:00,Home,12780.4
2026-06-24T13:08:09-03:00,Mi dinero,92835.85
2026-06-24T13:08:09-03:00,Mis depositarios,4510.95
2026-06-24T13:08:09-03:00,Mis operaciones,30655.1
2026-06-24T13:08:09-03:00,Mis portfolios,12942.85
2026-06-24T13:08:09-03:00,Rendimiento,3171.5
2026-06-24T13:08:09-03:00,Resultado,32447.8
2026-06-25T13:13:41-03:00,Agenda,9175.3
2026-06-25T13:13:41-03:00,Home,13538.2
2026-06-25T13:13:41-03:00,Mi dinero,90630.95
2026-06-25T13:13:41-03:00,Mis depositarios,3696.5
2026-06-25T13:13:41-03:00,Mis operaciones,29340.3
2026-06-25T13:13:41-03:00,Mis portfolios,11857.6
2026-06-25T13:13:41-03:00,Rendimiento,3285.5
2026-06-25T13:13:41-03:00,Resultado,43039.9
2026-06-26T15:51:47-03:00,Agenda,10059.5
2026-06-26T15:51:47-03:00,Home,15166.2
2026-06-26T15:51:47-03:00,Mi dinero,129986.9
2026-06-26T15:51:47-03:00,Mis depositarios,3684.55
2026-06-26T15:51:47-03:00,Mis operaciones,33640.25
2026-06-26T15:51:47-03:00,Mis portfolios,10844.75
2026-06-26T15:51:47-03:00,Rendimiento,3346.65
2026-06-26T15:51:47-03:00,Resultado,35997.8
2026-06-29T13:39:11-03:00,Agenda,8725.7
2026-06-29T13:39:11-03:00,Home,15142.4
2026-06-29T13:39:11-03:00,Mi dinero,110263.5
2026-06-29T13:39:11-03:00,Mis depositarios,3375.95
2026-06-29T13:39:11-03:00,Mis operaciones,37093.05
2026-06-29T13:39:11-03:00,Mis portfolios,11359.75
2026-06-29T13:39:11-03:00,Rendimiento,3499.2
2026-06-29T13:39:11-03:00,Resultado,33093.2
2026-07-01T13:17:27-03:00,Agenda,8456.2
2026-07-01T13:17:27-03:00,Home,11022.6
2026-07-01T13:17:27-03:00,Mi dinero,232798.3
2026-07-01T13:17:27-03:00,Mis depositarios,3644.7
2026-07-01T13:17:27-03:00,Mis operaciones,32710.25
2026-07-01T13:17:27-03:00,Mis portfolios,6702.15
2026-07-01T13:17:27-03:00,Rendimiento,3171.85
2026-07-01T13:17:27-03:00,Resultado,40756.5
2026-07-02T13:10:07-03:00,Agenda,9238.55
2026-07-02T13:10:07-03:00,Home,49491.0
2026-07-02T13:10:07-03:00,Mi dinero,141579.1
2026-07-02T13:10:07-03:00,Mis depositarios,3005.65
2026-07-02T13:10:07-03:00,Mis operaciones,48860.3
2026-07-02T13:10:07-03:00,Mis portfolios,5382.95
2026-07-02T13:10:07-03:00,Rendimiento,3069.25
2026-07-02T13:10:07-03:00,Resultado,33076.7
2026-07-03T13:01:56-03:00,Agenda,8162.75
2026-07-03T13:01:56-03:00,Home,9305.8
2026-07-03T13:01:56-03:00,Mi dinero,145336.7
2026-07-03T13:01:56-03:00,Mis depositarios,3716.85
2026-07-03T13:01:56-03:00,Mis operaciones,48645.75
2026-07-03T13:01:56-03:00,Mis portfolios,5555.85
2026-07-03T13:01:56-03:00,Rendimiento,3039.9
2026-07-03T13:01:56-03:00,Resultado,25628.1
2026-07-06T13:32:39-03:00,Agenda,7687.65
2026-07-06T13:32:39-03:00,Home,64848.0
2026-07-06T13:32:39-03:00,Mi dinero,135269.95
2026-07-06T13:32:39-03:00,Mis depositarios,4048.2
2026-07-06T13:32:39-03:00,Mis operaciones,40776.25
2026-07-06T13:32:39-03:00,Mis portfolios,7583.05
2026-07-06T13:32:39-03:00,Rendimiento,3640.95
2026-07-06T13:32:39-03:00,Resultado,36994.4
2026-07-07T13:14:44-03:00,Agenda,7399.1
2026-07-07T13:14:44-03:00,Home,10398.6
2026-07-07T13:14:44-03:00,Mi dinero,135938.75
2026-07-07T13:14:44-03:00,Mis depositarios,3150.75
2026-07-07T13:14:44-03:00,Mis operaciones,46775.15
2026-07-07T13:14:44-03:00,Mis portfolios,6466.9
2026-07-07T13:14:44-03:00,Rendimiento,3303.6
2026-07-07T13:14:44-03:00,Resultado,31539.0
2026-07-08T13:08:43-03:00,Agenda,9150.4
2026-07-08T13:08:43-03:00,Home,11812.8
2026-07-08T13:08:43-03:00,Mi dinero,137299.85
2026-07-08T13:08:43-03:00,Mis depositarios,3381.55
2026-07-08T13:08:43-03:00,Mis operaciones,46809.2
2026-07-08T13:08:43-03:00,Mis portfolios,8144.05
2026-07-08T13:08:43-03:00,Rendimiento,3669.75
2026-07-08T13:08:43-03:00,Resultado,36831.6
2026-07-09T13:25:22-03:00,Agenda,10593.85
2026-07-09T13:25:22-03:00,Home,12320.4
2026-07-09T13:25:22-03:00,Mi dinero,160919.3
2026-07-09T13:25:22-03:00,Mis depositarios,4065.95
2026-07-09T13:25:22-03:00,Mis operaciones,43245.75
2026-07-09T13:25:22-03:00,Mis portfolios,7732.45
2026-07-09T13:25:22-03:00,Rendimiento,3824.45
2026-07-09T13:25:22-03:00,Resultado,35285.1
2026-07-10T13:13:55-03:00,Agenda,8608.75
2026-07-10T13:13:55-03:00,Home,64933.4
2026-07-10T13:13:55-03:00,Mi dinero,129819.15
2026-07-10T13:13:55-03:00,Mis depositarios,4120.3
2026-07-10T13:13:55-03:00,Mis operaciones,42633.6
2026-07-10T13:13:55-03:00,Mis portfolios,7641.3
2026-07-10T13:13:55-03:00,Rendimiento,3378.8
2026-07-10T13:13:55-03:00,Resultado,37049.9
2026-07-13T13:17:00-03:00,Agenda,8380.65
2026-07-13T13:17:00-03:00,Home,10593.8
2026-07-13T13:17:00-03:00,Mi dinero,142556.65
2026-07-13T13:17:00-03:00,Mis depositarios,3746.2
2026-07-13T13:17:00-03:00,Mis operaciones,40701.95
2026-07-13T13:17:00-03:00,Mis portfolios,6804.35
2026-07-13T13:17:00-03:00,Rendimiento,3390.55
2026-07-13T13:17:00-03:00,Resultado,33193.5
